InvoiceID,Date,Region,State,City,Distributor,RetailerType,Product,Category,UnitsSold,UnitPrice,DiscountPct,Revenue,ReturnPct,SalesRep,CustomerType,CustomerID
INV003756,2024-10-26,North,Delhi,New Delhi,Distributor_14,Supermarket,7UP 500ml,Beverage,76,29.55,0,2245.92,1,Rep_6,New,1401
INV003313,2024-10-27,North,Punjab,Ludhiana,Distributor_5,Hypermarket,Mirinda 500ml,Beverage,149,30.66,2,4476.71,0,Rep_3,Returning,1856
INV008853,2024-10-27,West,Madhya Pradesh,Indore,Distributor_12,HoReCa,Quaker Oats 1kg,Grocery,64,186.72,0,11950.29,0,Rep_18,Returning,4174
INV009557,2024-10-27,West,Rajasthan,Udaipur,Distributor_8,HoReCa,Mirinda 500ml,Beverage,58,29.96,5,1650.59,0,Rep_2,Returning,2067
INV004439,2024-10-27,North,Delhi,New Delhi,Distributor_9,Kirana,Tropicana Orange 1L,Juice,76,111.11,2,8275.15,0,Rep_12,Returning,4230
INV011083,2024-10-27,South,Tamil Nadu,Chennai,Distributor_15,HoReCa,Tropicana Mixed Fruit 1L,Juice,33,113.87,5,3569.76,5,Rep_14,Returning,4568
INV000234,2024-10-27,South,Kerala,Thiruvananthapuram,Distributor_11,Hypermarket,Lays Masala 52g,Snack,122,20.14,0,2456.48,1,Rep_8,Returning,4934
INV008389,2024-10-27,South,Kerala,Thiruvananthapuram,Distributor_1,Supermarket,Quaker Oats 1kg,Grocery,55,185.77,2,10012.98,0,Rep_11,Returning,2141
INV005638,2024-10-27,North,Uttar Pradesh,Noida,Distributor_13,Supermarket,Mirinda 500ml,Beverage,27,30.35,2,803.04,0,Rep_1,New,1180
INV002462,2024-10-27,North,Haryana,Gurugram,Distributor_6,Kirana,Pepsi 1.25L,Beverage,117,69.5,2,7969.25,0,Rep_15,Returning,1345
INV004943,2024-10-27,North,Delhi,New Delhi,Distributor_6,HoReCa,Tropicana Mixed Fruit 1L,Juice,48,117.3,5,5348.86,2,Rep_19,New,3380
INV002691,2024-10-27,West,Rajasthan,Udaipur,Distributor_15,HoReCa,Kurkure Masala 55g,Snack,169,20.61,5,3308.54,0,Rep_3,Returning,2764
INV004507,2024-10-27,West,Maharashtra,Mumbai,Distributor_10,Supermarket,Tropicana Mixed Fruit 1L,Juice,42,116.89,2,4811.2,0,Rep_13,New,4065
INV004280,2024-10-27,West,Maharashtra,Nagpur,Distributor_3,HoReCa,Lays Classic 52g,Snack,288,20.87,2,5890.01,0,Rep_9,New,4398
INV009242,2024-10-27,South,Tamil Nadu,Chennai,Distributor_10,HoReCa,Lays Masala 52g,Snack,44,20.9,5,873.6,2,Rep_17,New,3627
INV002522,2024-10-27,North,Uttar Pradesh,Kanpur,Distributor_1,Kirana,Pepsi 500ml,Beverage,122,35.78,5,4147.46,2,Rep_20,Returning,3687
INV007711,2024-10-27,South,Tamil Nadu,Coimbatore,Distributor_5,Supermarket,7UP 500ml,Beverage,159,31.46,2,4901.96,0,Rep_6,Returning,3427
INV006747,2024-10-27,West,Maharashtra,Pune,Distributor_12,Supermarket,Pepsi 500ml,Beverage,115,34.41,10,3561.41,0,Rep_20,Returning,3603
INV000388,2024-10-27,East,Odisha,Cuttack,Distributor_10,Supermarket,Tropicana Mixed Fruit 1L,Juice,9,113.12,15,865.4,0,Rep_19,Returning,4491
INV004038,2024-10-27,North,Uttar Pradesh,Kanpur,Distributor_1,HoReCa,Quaker Oats 1kg,Grocery,67,184.51,0,12362.18,2,Rep_1,Returning,1939
INV007256,2024-10-28,West,Madhya Pradesh,Indore,Distributor_1,HoReCa,Tropicana Mixed Fruit 1L,Juice,49,114.26,15,4758.8,0,Rep_4,Returning,1013
INV011434,2024-10-28,West,Madhya Pradesh,Bhopal,Distributor_7,Kirana,Tropicana Mixed Fruit 1L,Juice,14,110.86,10,1396.8,0,Rep_2,New,2914
INV011413,2024-10-28,West,Maharashtra,Nagpur,Distributor_11,HoReCa,Lays Masala 52g,Snack,233,20.12,2,4595.08,2,Rep_8,Returning,2335
INV006318,2024-10-28,East,Bihar,Patna,Distributor_7,Supermarket,Tropicana Orange 1L,Juice,24,105.89,5,2414.4,0,Rep_6,Returning,3236
INV007389,2024-10-28,West,Madhya Pradesh,Bhopal,Distributor_14,HoReCa,Tropicana Mixed Fruit 1L,Juice,76,110.96,2,8264.38,0,Rep_18,New,4977
INV005015,2024-10-28,North,Delhi,New Delhi,Distributor_7,Kirana,Lays Classic 52g,Snack,34,20.64,5,666.6,0,Rep_15,New,2503
INV005201,2024-10-28,East,West Bengal,Kolkata,Distributor_8,Supermarket,Tropicana Mixed Fruit 1L,Juice,29,111.36,5,3067.98,1,Rep_10,Returning,4078
INV009064,2024-10-28,South,Tamil Nadu,Chennai,Distributor_11,Hypermarket,Kurkure Masala 55g,Snack,40,20.97,5,796.79,0,Rep_4,Returning,2443
INV011840,2024-10-28,South,Tamil Nadu,Madurai,Distributor_9,Supermarket,Quaker Oats 1kg,Grocery,23,180.38,0,4148.78,0,Rep_7,Returning,1806
INV004968,2024-10-28,South,Kerala,Kochi,Distributor_12,HoReCa,Lays Classic 52g,Snack,280,19.22,0,5382.61,2,Rep_2,New,2417
INV008708,2024-10-28,West,Rajasthan,Jodhpur,Distributor_15,HoReCa,Quaker Oats 1kg,Grocery,24,182.08,5,4151.51,0,Rep_15,New,2252
INV001316,2024-10-28,East,Odisha,Bhubaneswar,Distributor_8,Hypermarket,Kurkure Masala 55g,Snack,184,20.34,0,3742.03,2,Rep_10,New,2990
INV005620,2024-10-28,South,Kerala,Kochi,Distributor_14,Supermarket,Tropicana Orange 1L,Juice,71,113.18,5,7633.76,0,Rep_13,Returning,1073
INV007962,2024-10-28,North,Delhi,New Delhi,Distributor_10,Hypermarket,Lays Classic 52g,Snack,233,19.28,0,4492.85,1,Rep_4,Returning,1421
INV011903,2024-10-28,East,Odisha,Bhubaneswar,Distributor_13,Supermarket,7UP 500ml,Beverage,71,30.2,10,1929.65,1,Rep_18,New,3538
INV003270,2024-10-28,East,Odisha,Bhubaneswar,Distributor_6,HoReCa,Pepsi 1.25L,Beverage,92,73.35,0,6747.99,1,Rep_9,Returning,2111
INV006923,2024-10-28,West,Rajasthan,Jodhpur,Distributor_15,HoReCa,Lays Classic 52g,Snack,75,19.95,0,1496.5,0,Rep_19,Returning,2992
INV005520,2024-10-28,East,Odisha,Cuttack,Distributor_3,HoReCa,Lays Masala 52g,Snack,53,19.31,5,972.5,0,Rep_14,New,3296
INV008989,2024-10-28,South,Karnataka,Mysuru,Distributor_9,Supermarket,7UP 500ml,Beverage,131,29.68,0,3887.64,0,Rep_13,New,1290
INV007598,2024-10-29,East,West Bengal,Siliguri,Distributor_4,Kirana,Mirinda 500ml,Beverage,86,30.64,0,2635.4,0,Rep_9,New,3323
INV000506,2024-10-29,South,Tamil Nadu,Coimbatore,Distributor_11,Supermarket,Lays Masala 52g,Snack,89,20.27,0,1804.3,0,Rep_11,Returning,3598
INV006238,2024-10-29,East,West Bengal,Kolkata,Distributor_5,Supermarket,Mirinda 500ml,Beverage,96,31.41,5,2864.66,2,Rep_9,New,3861
INV011526,2024-10-29,North,Punjab,Ludhiana,Distributor_3,Supermarket,Mirinda 500ml,Beverage,117,30.83,0,3606.92,0,Rep_20,New,2348
INV008916,2024-10-29,North,Punjab,Ludhiana,Distributor_10,HoReCa,Lays Classic 52g,Snack,78,20.19,2,1543.45,2,Rep_14,Returning,2854
INV001006,2024-10-29,North,Delhi,New Delhi,Distributor_8,Hypermarket,7UP 500ml,Beverage,11,29.9,2,322.34,0,Rep_20,Returning,4847
INV010462,2024-10-29,West,Madhya Pradesh,Bhopal,Distributor_13,HoReCa,Pepsi 500ml,Beverage,46,35.4,10,1465.7,3,Rep_9,Returning,2157
INV000596,2024-10-29,East,West Bengal,Siliguri,Distributor_10,Supermarket,Lays Classic 52g,Snack,92,20.67,2,1863.81,2,Rep_13,Returning,3677
INV002461,2024-10-29,West,Maharashtra,Nagpur,Distributor_9,Kirana,Pepsi 500ml,Beverage,165,33.47,2,5412.68,0,Rep_12,Returning,2834
INV003742,2024-10-29,South,Tamil Nadu,Madurai,Distributor_4,Kirana,Kurkure Masala 55g,Snack,78,19.41,0,1514.0,1,Rep_8,Returning,4780
INV006408,2024-10-29,North,Punjab,Ludhiana,Distributor_13,HoReCa,7UP 500ml,Beverage,170,28.9,0,4913.84,0,Rep_20,Returning,4994
INV000434,2024-10-29,East,Odisha,Bhubaneswar,Distributor_7,HoReCa,Pepsi 500ml,Beverage,174,33.41,5,5522.13,1,Rep_18,Returning,4064
INV006035,2024-10-29,North,Haryana,Gurugram,Distributor_10,Hypermarket,Lays Masala 52g,Snack,164,19.34,5,3013.41,0,Rep_10,New,3818
INV007924,2024-10-29,South,Kerala,Thiruvananthapuram,Distributor_7,HoReCa,Pepsi 1.25L,Beverage,193,70.51,0,13608.6,0,Rep_19,Returning,1365
INV004840,2024-10-30,South,Kerala,Thiruvananthapuram,Distributor_9,Kirana,Pepsi 500ml,Beverage,31,36.27,0,1124.23,1,Rep_9,New,1768
INV006699,2024-10-30,North,Punjab,Amritsar,Distributor_4,Kirana,Tropicana Mixed Fruit 1L,Juice,70,113.64,5,7557.38,1,Rep_20,New,4742
INV009751,2024-10-30,South,Telangana,Hyderabad,Distributor_5,Hypermarket,Lays Masala 52g,Snack,181,19.2,10,3128.14,0,Rep_6,Returning,4571
INV003862,2024-10-30,West,Maharashtra,Pune,Distributor_14,Supermarket,Pepsi 500ml,Beverage,174,35.98,5,5947.25,0,Rep_11,Returning,1228
INV004891,2024-10-30,West,Rajasthan,Udaipur,Distributor_8,HoReCa,Pepsi 500ml,Beverage,12,36.48,5,415.92,1,Rep_7,New,3603
INV001530,2024-10-30,North,Uttar Pradesh,Kanpur,Distributor_11,Kirana,Quaker Oats 1kg,Grocery,10,175.35,0,1753.47,0,Rep_6,New,2315
INV011161,2024-10-30,South,Telangana,Hyderabad,Distributor_14,Supermarket,Mirinda 500ml,Beverage,195,30.04,5,5565.23,3,Rep_19,Returning,3559
INV008050,2024-10-30,North,Delhi,New Delhi,Distributor_12,Hypermarket,Pepsi 500ml,Beverage,14,35.04,5,466.05,2,Rep_15,Returning,3228
INV000412,2024-10-30,East,Bihar,Gaya,Distributor_6,Supermarket,Mirinda 500ml,Beverage,188,30.04,0,5646.97,0,Rep_9,New,4002
INV006797,2024-10-30,East,Odisha,Cuttack,Distributor_6,Kirana,Pepsi 1.25L,Beverage,40,68.57,10,2468.39,3,Rep_14,Returning,4008
INV011550,2024-10-30,East,Bihar,Patna,Distributor_8,Kirana,Lays Masala 52g,Snack,70,19.03,2,1305.39,0,Rep_2,New,4376
INV007395,2024-10-30,East,Bihar,Patna,Distributor_8,Kirana,Quaker Oats 1kg,Grocery,29,178.75,2,5080.12,0,Rep_10,New,4165
INV002281,2024-10-30,West,Gujarat,Ahmedabad,Distributor_13,Hypermarket,Lays Classic 52g,Snack,60,19.2,2,1128.8,0,Rep_3,New,2892
INV009550,2024-10-30,North,Haryana,Faridabad,Distributor_15,Supermarket,Tropicana Mixed Fruit 1L,Juice,6,114.53,0,687.2,0,Rep_19,Returning,4568
INV000435,2024-10-30,South,Tamil Nadu,Coimbatore,Distributor_13,Supermarket,Pepsi 1.25L,Beverage,197,66.55,2,12847.56,0,Rep_4,Returning,1048
INV005916,2024-10-30,North,Haryana,Gurugram,Distributor_3,Kirana,Tropicana Orange 1L,Juice,13,108.08,5,1334.83,0,Rep_20,New,2415
INV011877,2024-10-30,East,Bihar,Gaya,Distributor_12,Supermarket,Kurkure Masala 55g,Snack,122,19.2,0,2342.06,0,Rep_7,Returning,1241
INV003499,2024-10-31,East,Odisha,Cuttack,Distributor_15,Supermarket,7UP 500ml,Beverage,11,30.0,0,329.98,1,Rep_20,New,1445
INV002930,2024-10-31,North,Punjab,Amritsar,Distributor_7,HoReCa,7UP 500ml,Beverage,18,30.11,0,541.92,3,Rep_5,New,4747
INV009781,2024-10-31,West,Gujarat,Surat,Distributor_8,Kirana,Kurkure Masala 55g,Snack,250,20.81,5,4942.7,0,Rep_9,Returning,1262
INV006633,2024-10-31,South,Kerala,Kochi,Distributor_10,Supermarket,Lays Classic 52g,Snack,79,20.37,5,1528.61,1,Rep_17,New,4365
INV003983,2024-10-31,South,Kerala,Thiruvananthapuram,Distributor_8,HoReCa,Lays Classic 52g,Snack,125,20.36,10,2290.87,1,Rep_14,Returning,2435
INV001450,2024-10-31,North,Uttar Pradesh,Kanpur,Distributor_4,Supermarket,Quaker Oats 1kg,Grocery,7,180.29,10,1135.84,0,Rep_4,Returning,3297
INV011820,2024-10-31,West,Rajasthan,Udaipur,Distributor_11,HoReCa,Lays Masala 52g,Snack,125,19.1,0,2387.46,0,Rep_4,New,4415
INV008611,2024-10-31,North,Punjab,Ludhiana,Distributor_3,Supermarket,Pepsi 500ml,Beverage,28,34.12,2,936.37,0,Rep_7,Returning,1830
INV009813,2024-10-31,East,Odisha,Cuttack,Distributor_12,Kirana,Pepsi 500ml,Beverage,185,36.08,2,6541.13,1,Rep_14,Returning,2843
INV005477,2024-10-31,South,Telangana,Hyderabad,Distributor_7,Supermarket,Pepsi 1.25L,Beverage,77,66.66,5,4876.05,0,Rep_8,New,1067
INV010663,2024-10-31,West,Gujarat,Vadodara,Distributor_5,Supermarket,Tropicana Orange 1L,Juice,23,108.08,0,2485.73,0,Rep_7,Returning,1949
INV010975,2024-10-31,East,West Bengal,Kolkata,Distributor_7,Kirana,Tropicana Mixed Fruit 1L,Juice,72,118.37,0,8522.38,0,Rep_20,Returning,3162
INV002490,2024-10-31,North,Uttar Pradesh,Kanpur,Distributor_8,Kirana,Lays Masala 52g,Snack,128,19.46,2,2440.58,0,Rep_6,New,4449
INV008967,2024-10-31,North,Punjab,Ludhiana,Distributor_13,Hypermarket,Lays Classic 52g,Snack,226,20.4,0,4610.08,5,Rep_14,New,2260
INV009834,2024-10-31,North,Uttar Pradesh,Noida,Distributor_7,HoReCa,Lays Masala 52g,Snack,286,19.62,0,5611.6,0,Rep_2,Returning,4451
INV011316,2024-10-31,East,Bihar,Patna,Distributor_10,Supermarket,Pepsi 1.25L,Beverage,38,72.18,0,2742.81,1,Rep_14,New,3861
INV010297,2024-10-31,East,Bihar,Patna,Distributor_1,Supermarket,Mirinda 500ml,Beverage,48,28.88,5,1316.82,1,Rep_7,Returning,1377
INV002318,2024-10-31,East,West Bengal,Siliguri,Distributor_7,Supermarket,Quaker Oats 1kg,Grocery,27,173.61,0,4687.5,0,Rep_5,Returning,2353
INV011025,2024-10-31,South,Kerala,Kochi,Distributor_13,Supermarket,Lays Masala 52g,Snack,63,19.55,2,1206.94,1,Rep_12,Returning,1970
INV011802,2024-10-31,East,West Bengal,Kolkata,Distributor_12,Hypermarket,Mirinda 500ml,Beverage,91,29.37,5,2539.15,0,Rep_7,New,3024
INV005265,2024-11-01,East,Bihar,Patna,Distributor_5,HoReCa,Tropicana Mixed Fruit 1L,Juice,28,118.52,2,3252.16,0,Rep_8,New,2477
INV006450,2024-11-01,South,Tamil Nadu,Chennai,Distributor_3,Kirana,Quaker Oats 1kg,Grocery,31,175.53,10,4897.22,1,Rep_12,Returning,2008
INV002599,2024-11-01,South,Telangana,Hyderabad,Distributor_6,Supermarket,Pepsi 1.25L,Beverage,146,71.08,2,10169.63,0,Rep_14,Returning,1331
INV005395,2024-11-01,South,Karnataka,Mysuru,Distributor_3,HoReCa,Lays Masala 52g,Snack,227,19.95,0,4527.85,0,Rep_11,Returning,2698
INV001043,2024-11-01,West,Gujarat,Ahmedabad,Distributor_10,HoReCa,Lays Classic 52g,Snack,262,20.98,10,4947.85,0,Rep_2,Returning,2367
INV007271,2024-11-01,South,Karnataka,Mysuru,Distributor_4,Kirana,Mirinda 500ml,Beverage,37,28.62,2,1037.93,2,Rep_15,Returning,3577
INV011675,2024-11-01,West,Maharashtra,Pune,Distributor_14,Supermarket,Quaker Oats 1kg,Grocery,64,181.18,2,11363.66,0,Rep_11,Returning,2669
INV009131,2024-11-01,South,Karnataka,Mysuru,Distributor_2,HoReCa,Tropicana Mixed Fruit 1L,Juice,36,112.6,10,3648.15,1,Rep_7,New,2038
INV001080,2024-11-02,South,Telangana,Warangal,Distributor_12,Kirana,Mirinda 500ml,Beverage,73,29.31,0,2139.38,5,Rep_7,Returning,2865
INV000310,2024-11-02,West,Madhya Pradesh,Indore,Distributor_7,Supermarket,Lays Classic 52g,Snack,62,20.3,5,1195.69,0,Rep_18,New,2939
INV009984,2024-11-02,North,Punjab,Ludhiana,Distributor_12,Supermarket,Pepsi 1.25L,Beverage,111,69.57,0,7722.0,0,Rep_3,New,3705
INV000433,2024-11-02,East,West Bengal,Kolkata,Distributor_6,HoReCa,7UP 500ml,Beverage,66,29.68,0,1958.81,0,Rep_17,Returning,1200
INV001173,2024-11-02,West,Rajasthan,Udaipur,Distributor_1,Kirana,Quaker Oats 1kg,Grocery,14,185.34,2,2542.81,0,Rep_5,Returning,1629
INV010239,2024-11-02,West,Rajasthan,Jaipur,Distributor_15,Hypermarket,Kurkure Masala 55g,Snack,131,20.44,0,2678.15,0,Rep_2,Returning,3624
INV005974,2024-11-02,South,Kerala,Thiruvananthapuram,Distributor_9,Kirana,Pepsi 1.25L,Beverage,94,71.77,10,6071.48,1,Rep_3,New,3853
INV004398,2024-11-02,South,Tamil Nadu,Chennai,Distributor_14,HoReCa,Lays Masala 52g,Snack,158,19.5,0,3081.61,0,Rep_4,New,3048
INV008090,2024-11-02,East,Odisha,Cuttack,Distributor_1,Hypermarket,7UP 500ml,Beverage,166,30.43,15,4293.73,2,Rep_6,Returning,3704
INV009900,2024-11-02,East,West Bengal,Kolkata,Distributor_14,Hypermarket,Mirinda 500ml,Beverage,26,29.57,2,753.33,0,Rep_7,New,3982
INV003462,2024-11-02,West,Rajasthan,Jaipur,Distributor_13,HoReCa,Lays Masala 52g,Snack,134,20.66,0,2768.14,3,Rep_2,Returning,2665
INV004243,2024-11-02,South,Telangana,Hyderabad,Distributor_1,Kirana,Pepsi 500ml,Beverage,187,34.42,10,5793.19,1,Rep_4,Returning,3732
INV000516,2024-11-02,East,Bihar,Patna,Distributor_1,Kirana,Quaker Oats 1kg,Grocery,75,178.06,2,13087.72,1,Rep_1,Returning,1197
INV001803,2024-11-02,South,Karnataka,Bengaluru,Distributor_3,Kirana,Lays Classic 52g,Snack,224,20.21,10,4074.31,1,Rep_1,Returning,3184
INV010041,2024-11-02,North,Delhi,New Delhi,Distributor_12,Kirana,Tropicana Orange 1L,Juice,23,105.35,0,2423.02,1,Rep_8,Returning,4896
INV000086,2024-11-02,West,Rajasthan,Jaipur,Distributor_11,Hypermarket,Tropicana Mixed Fruit 1L,Juice,49,119.5,0,5855.41,0,Rep_1,Returning,4479
INV004532,2024-11-02,South,Telangana,Warangal,Distributor_11,HoReCa,Kurkure Masala 55g,Snack,223,20.17,0,4498.56,2,Rep_19,Returning,3272
INV005082,2024-11-02,North,Uttar Pradesh,Lucknow,Distributor_13,Kirana,Mirinda 500ml,Beverage,56,30.05,5,1598.83,0,Rep_17,New,3393
INV006666,2024-11-02,West,Madhya Pradesh,Indore,Distributor_5,Hypermarket,Quaker Oats 1kg,Grocery,55,186.96,0,10282.61,0,Rep_14,New,4011
INV002088,2024-11-03,East,Bihar,Gaya,Distributor_6,Supermarket,Tropicana Mixed Fruit 1L,Juice,43,109.29,5,4464.52,3,Rep_9,New,3482
INV000037,2024-11-03,North,Haryana,Faridabad,Distributor_15,Supermarket,Pepsi 1.25L,Beverage,161,73.05,10,10584.86,1,Rep_19,Returning,3435
INV005244,2024-11-03,East,West Bengal,Siliguri,Distributor_6,Supermarket,Tropicana Mixed Fruit 1L,Juice,44,112.78,5,4714.25,0,Rep_18,Returning,2192
INV010658,2024-11-03,West,Madhya Pradesh,Bhopal,Distributor_5,Hypermarket,Kurkure Masala 55g,Snack,298,19.03,15,4821.42,0,Rep_20,Returning,3829
INV009544,2024-11-03,North,Uttar Pradesh,Noida,Distributor_7,HoReCa,Lays Classic 52g,Snack,101,20.59,2,2038.09,0,Rep_14,New,2463
INV005186,2024-11-03,West,Gujarat,Ahmedabad,Distributor_12,Hypermarket,Mirinda 500ml,Beverage,138,28.9,0,3988.57,2,Rep_13,Returning,2448
INV001881,2024-11-03,East,Odisha,Bhubaneswar,Distributor_13,HoReCa,Quaker Oats 1kg,Grocery,42,177.23,2,7294.83,0,Rep_5,Returning,4138
INV001443,2024-11-03,East,West Bengal,Kolkata,Distributor_7,HoReCa,Tropicana Orange 1L,Juice,59,108.37,0,6393.54,5,Rep_14,Returning,3442
INV004550,2024-11-03,South,Kerala,Thiruvananthapuram,Distributor_3,HoReCa,Quaker Oats 1kg,Grocery,52,171.95,5,8494.26,1,Rep_16,New,3959
INV004710,2024-11-03,West,Madhya Pradesh,Bhopal,Distributor_4,Hypermarket,Quaker Oats 1kg,Grocery,29,171.26,5,4718.33,1,Rep_18,New,2741
INV010873,2024-11-03,West,Rajasthan,Jodhpur,Distributor_8,Supermarket,Pepsi 1.25L,Beverage,132,70.01,0,9241.81,0,Rep_6,Returning,2474
INV004959,2024-11-03,East,Bihar,Patna,Distributor_4,Supermarket,Pepsi 500ml,Beverage,180,33.34,2,5880.83,3,Rep_2,New,4614
INV003501,2024-11-03,West,Rajasthan,Jodhpur,Distributor_11,Kirana,Pepsi 1.25L,Beverage,144,70.87,0,10205.39,0,Rep_6,Returning,3629
INV011182,2024-11-03,East,Bihar,Patna,Distributor_8,HoReCa,Lays Classic 52g,Snack,185,19.59,0,3623.85,2,Rep_20,New,1103
INV011386,2024-11-03,North,Delhi,New Delhi,Distributor_12,HoReCa,Lays Classic 52g,Snack,27,20.41,2,540.07,1,Rep_14,Returning,3740
INV010271,2024-11-03,East,West Bengal,Siliguri,Distributor_13,Hypermarket,Tropicana Orange 1L,Juice,79,112.37,5,8433.5,1,Rep_18,New,4819
INV010669,2024-11-03,East,Bihar,Patna,Distributor_8,Supermarket,Pepsi 1.25L,Beverage,52,68.9,10,3224.68,0,Rep_5,Returning,2385
INV003203,2024-11-03,South,Tamil Nadu,Chennai,Distributor_13,Supermarket,Kurkure Masala 55g,Snack,185,19.09,2,3460.32,0,Rep_19,Returning,4813
INV009516,2024-11-03,South,Karnataka,Bengaluru,Distributor_13,HoReCa,7UP 500ml,Beverage,145,28.73,2,4083.14,0,Rep_10,Returning,3905
INV008482,2024-11-04,South,Telangana,Warangal,Distributor_5,Supermarket,Lays Classic 52g,Snack,268,19.65,15,4475.25,0,Rep_8,Returning,3756
INV007380,2024-11-04,West,Maharashtra,Nagpur,Distributor_9,Supermarket,Pepsi 1.25L,Beverage,94,73.36,2,6758.09,2,Rep_2,New,4695
INV005181,2024-11-04,West,Maharashtra,Mumbai,Distributor_15,Supermarket,Quaker Oats 1kg,Grocery,71,174.77,5,11788.24,0,Rep_7,New,3213
INV011067,2024-11-04,West,Madhya Pradesh,Indore,Distributor_14,HoReCa,Tropicana Orange 1L,Juice,64,112.85,0,7222.57,0,Rep_14,New,1030
INV006235,2024-11-04,East,West Bengal,Kolkata,Distributor_9,Hypermarket,Quaker Oats 1kg,Grocery,29,183.04,2,5202.14,0,Rep_12,Returning,4301
INV008296,2024-11-04,East,Odisha,Cuttack,Distributor_12,HoReCa,Lays Masala 52g,Snack,20,20.82,5,395.55,0,Rep_10,Returning,2276
INV005640,2024-11-04,West,Madhya Pradesh,Indore,Distributor_3,Hypermarket,Kurkure Masala 55g,Snack,265,20.13,2,5227.84,2,Rep_3,New,2318
INV000443,2024-11-04,North,Uttar Pradesh,Noida,Distributor_8,HoReCa,Lays Masala 52g,Snack,61,20.42,10,1120.95,0,Rep_12,Returning,4738
INV005852,2024-11-04,North,Delhi,New Delhi,Distributor_5,HoReCa,Tropicana Mixed Fruit 1L,Juice,21,114.07,2,2347.63,0,Rep_2,New,1918
INV011225,2024-11-04,East,Bihar,Patna,Distributor_10,Hypermarket,Mirinda 500ml,Beverage,49,29.51,0,1446.12,0,Rep_10,Returning,2090
INV000588,2024-11-04,North,Punjab,Ludhiana,Distributor_4,Hypermarket,Tropicana Mixed Fruit 1L,Juice,77,112.83,0,8687.64,0,Rep_3,New,3979
INV001971,2024-11-04,East,West Bengal,Siliguri,Distributor_14,Hypermarket,Lays Classic 52g,Snack,36,20.35,0,732.45,0,Rep_8,Returning,3173
INV009397,2024-11-05,West,Rajasthan,Jaipur,Distributor_2,Hypermarket,Tropicana Mixed Fruit 1L,Juice,53,120.74,2,6271.46,3,Rep_10,New,2173
INV001458,2024-11-05,North,Uttar Pradesh,Kanpur,Distributor_8,Kirana,Tropicana Orange 1L,Juice,76,111.29,2,8289.25,0,Rep_12,Returning,4840
INV003619,2024-11-05,South,Tamil Nadu,Chennai,Distributor_3,Supermarket,Pepsi 1.25L,Beverage,85,67.27,0,5718.03,0,Rep_1,Returning,4365
INV001453,2024-11-05,East,Odisha,Bhubaneswar,Distributor_8,Supermarket,Pepsi 1.25L,Beverage,70,72.37,5,4812.63,1,Rep_20,New,2338
INV005208,2024-11-05,South,Kerala,Thiruvananthapuram,Distributor_8,Supermarket,Mirinda 500ml,Beverage,192,29.14,2,5482.39,1,Rep_10,New,3940
INV011125,2024-11-05,South,Telangana,Hyderabad,Distributor_14,Hypermarket,Tropicana Mixed Fruit 1L,Juice,38,116.62,5,4210.15,0,Rep_8,Returning,3514
INV010867,2024-11-05,North,Delhi,New Delhi,Distributor_4,Hypermarket,Tropicana Mixed Fruit 1L,Juice,65,119.85,5,7400.68,0,Rep_3,New,2065
INV005133,2024-11-05,West,Gujarat,Surat,Distributor_5,Hypermarket,Lays Masala 52g,Snack,131,19.8,5,2463.79,0,Rep_5,Returning,1682
INV009888,2024-11-05,East,Odisha,Bhubaneswar,Distributor_8,Kirana,Mirinda 500ml,Beverage,185,29.85,2,5412.44,0,Rep_20,Returning,1750
INV003394,2024-11-05,East,Bihar,Gaya,Distributor_11,Hypermarket,Pepsi 500ml,Beverage,84,36.11,2,2972.44,3,Rep_15,Returning,2829
INV006607,2024-11-05,West,Rajasthan,Jaipur,Distributor_13,HoReCa,Kurkure Masala 55g,Snack,263,19.03,15,4253.7,1,Rep_9,Returning,4963
INV006943,2024-11-05,East,Bihar,Patna,Distributor_11,Supermarket,Pepsi 1.25L,Beverage,53,67.43,0,3573.83,3,Rep_19,New,3565
INV010536,2024-11-05,East,West Bengal,Siliguri,Distributor_7,Kirana,Quaker Oats 1kg,Grocery,73,183.23,10,12038.31,0,Rep_7,Returning,3000
INV005782,2024-11-05,North,Punjab,Amritsar,Distributor_8,HoReCa,Tropicana Mixed Fruit 1L,Juice,10,116.03,0,1160.33,0,Rep_10,New,3390
INV003758,2024-11-05,West,Maharashtra,Mumbai,Distributor_3,HoReCa,Lays Masala 52g,Snack,145,19.6,5,2699.22,0,Rep_16,Returning,1004
INV010389,2024-11-05,West,Maharashtra,Mumbai,Distributor_13,Supermarket,Pepsi 500ml,Beverage,153,35.33,2,5296.64,0,Rep_20,Returning,1814
INV001056,2024-11-05,East,West Bengal,Siliguri,Distributor_14,Kirana,Mirinda 500ml,Beverage,64,28.56,0,1827.56,0,Rep_2,Returning,4795
INV009355,2024-11-06,South,Kerala,Thiruvananthapuram,Distributor_5,Hypermarket,Pepsi 500ml,Beverage,142,33.47,0,4752.59,2,Rep_11,New,4197
INV000285,2024-11-06,West,Rajasthan,Jaipur,Distributor_6,Supermarket,Pepsi 1.25L,Beverage,192,67.68,5,12344.12,1,Rep_15,Returning,3655
INV009268,2024-11-06,East,Bihar,Patna,Distributor_5,Hypermarket,7UP 500ml,Beverage,49,29.39,2,1411.17,0,Rep_2,Returning,2395
