CustomerID,LastPurchaseDate,Status
4203,2024-09-18,Churned
4204,2024-09-08,Churned
4205,2024-08-11,Churned
4206,2023-03-09,Churned
4207,2024-09-06,Churned
4208,2023-02-15,Churned
4209,2023-11-02,Churned
4210,2024-09-06,Churned
4211,2024-11-29,Active
4212,2024-10-11,Churned
4213,2023-07-15,Churned
4214,2024-12-24,Active
4215,2024-09-18,Churned
4216,2023-06-20,Churned
4217,2024-11-27,Active
4218,2024-12-12,Active
4219,2024-04-27,Churned
4220,2024-05-28,Churned
4221,2023-08-18,Churned
4222,2024-11-29,Active
4223,2024-12-22,Active
4225,2024-11-18,Active
4226,2024-12-23,Active
4227,2023-10-10,Churned
4228,2024-03-10,Churned
4229,2023-05-09,Churned
4230,2024-10-27,Churned
4231,2024-08-20,Churned
4232,2023-03-30,Churned
4233,2024-03-11,Churned
4234,2024-12-21,Active
4235,2024-11-30,Active
4236,2024-05-22,Churned
4237,2024-02-28,Churned
4238,2024-02-22,Churned
4239,2024-01-17,Churned
4240,2024-09-09,Churned
4241,2023-10-07,Churned
4242,2024-10-12,Churned
4243,2024-09-29,Churned
4244,2024-01-19,Churned
4245,2023-12-31,Churned
4246,2024-11-28,Active
4247,2024-08-07,Churned
4248,2024-09-03,Churned
4249,2024-10-18,Churned
4250,2024-05-22,Churned
4251,2024-01-07,Churned
4252,2023-08-20,Churned
4253,2024-12-10,Active
4254,2023-09-04,Churned
4255,2024-08-22,Churned
4256,2023-09-23,Churned
4257,2023-06-10,Churned
4259,2024-10-01,Churned
4260,2024-10-01,Churned
4261,2024-11-20,Active
4262,2024-06-14,Churned
4263,2024-05-01,Churned
4264,2024-03-04,Churned
4265,2024-12-22,Active
4266,2023-07-07,Churned
4267,2024-06-19,Churned
4268,2023-11-28,Churned
4269,2024-12-17,Active
4270,2024-09-30,Churned
4271,2024-01-08,Churned
4272,2024-02-22,Churned
4273,2023-11-05,Churned
4274,2024-04-01,Churned
4275,2024-10-21,Churned
4276,2024-11-30,Active
4277,2023-12-10,Churned
4278,2024-03-27,Churned
4279,2023-06-15,Churned
4280,2024-09-05,Churned
4281,2024-12-29,Active
4282,2024-05-11,Churned
4283,2024-05-21,Churned
4284,2024-02-23,Churned
4285,2024-08-01,Churned
4286,2024-04-30,Churned
4287,2024-06-22,Churned
4288,2024-11-13,Active
4289,2024-12-24,Active
4290,2024-03-22,Churned
4291,2023-08-31,Churned
4292,2024-12-22,Active
4293,2024-11-20,Active
4294,2024-01-10,Churned
4295,2024-05-05,Churned
4296,2024-10-13,Churned
4297,2024-08-05,Churned
4298,2024-03-11,Churned
4299,2023-06-27,Churned
4300,2024-12-27,Active
4301,2024-11-04,Active
4302,2023-12-18,Churned
4303,2024-11-15,Active
4304,2024-05-13,Churned
4305,2024-06-02,Churned
4306,2024-06-29,Churned
4307,2024-10-18,Churned
4308,2024-11-10,Active
4309,2024-12-17,Active
4310,2024-09-13,Churned
4311,2023-06-06,Churned
4312,2024-11-19,Active
4313,2024-08-05,Churned
4314,2024-03-15,Churned
4315,2024-12-14,Active
4316,2024-07-12,Churned
4317,2024-06-27,Churned
4318,2024-04-09,Churned
4319,2024-12-29,Active
4320,2024-09-08,Churned
4321,2024-06-22,Churned
4322,2024-11-29,Active
4323,2024-10-12,Churned
4324,2024-11-22,Active
4325,2024-12-22,Active
4326,2023-11-15,Churned
4327,2024-10-04,Churned
4328,2024-09-04,Churned
4329,2023-11-27,Churned
4330,2024-07-24,Churned
4332,2024-09-16,Churned
4333,2024-11-21,Active
4334,2024-12-27,Active
4335,2024-08-04,Churned
4336,2023-07-14,Churned
4337,2024-06-18,Churned
4338,2023-02-23,Churned
4339,2023-12-30,Churned
4340,2024-12-08,Active
4341,2023-04-17,Churned
4342,2024-12-29,Active
4343,2024-12-03,Active
4344,2024-07-16,Churned
4345,2024-02-26,Churned
4347,2024-06-07,Churned
4348,2024-05-30,Churned
4349,2023-11-23,Churned
4351,2024-11-12,Active
4352,2024-01-26,Churned
4353,2023-12-12,Churned
4354,2024-12-14,Active
4355,2024-04-14,Churned
4356,2024-03-02,Churned
4357,2023-05-26,Churned
4359,2024-07-11,Churned
4360,2024-11-13,Active
4361,2024-03-07,Churned
4362,2024-08-31,Churned
4363,2024-04-04,Churned
4364,2024-12-19,Active
4365,2024-11-05,Active
4366,2024-06-05,Churned
4367,2023-08-26,Churned
4368,2024-07-08,Churned
4369,2024-09-19,Churned
4370,2023-07-16,Churned
4371,2023-07-23,Churned
4372,2024-05-14,Churned
4373,2024-03-04,Churned
4374,2024-05-30,Churned
4375,2024-08-01,Churned
4376,2024-10-30,Churned
4377,2024-12-07,Active
4378,2023-06-11,Churned
4379,2023-12-01,Churned
4380,2024-03-26,Churned
4382,2023-06-24,Churned
4383,2024-09-09,Churned
4384,2024-01-02,Churned
4385,2023-03-08,Churned
4386,2024-12-08,Active
4388,2024-09-03,Churned
4389,2024-08-25,Churned
4390,2024-11-13,Active
4391,2024-11-10,Active
4392,2024-04-12,Churned
4393,2024-10-08,Churned
4394,2024-10-17,Churned
4395,2023-10-19,Churned
4396,2023-12-21,Churned
4397,2023-05-20,Churned
4398,2024-10-27,Churned
4399,2023-09-08,Churned
4400,2024-07-27,Churned
4401,2024-12-29,Active
4402,2024-12-14,Active
4403,2024-06-06,Churned
4404,2024-07-19,Churned
4406,2024-10-09,Churned
4407,2024-04-23,Churned
4408,2024-02-16,Churned
4409,2023-11-20,Churned
4410,2024-10-06,Churned
4411,2024-04-24,Churned
4413,2024-04-12,Churned
4414,2024-11-18,Active
4415,2024-12-12,Active
4416,2024-06-10,Churned
4417,2023-03-10,Churned
4418,2024-08-14,Churned
4419,2024-03-20,Churned
4420,2024-09-14,Churned
4421,2024-12-27,Active
4422,2023-07-03,Churned
4423,2024-09-23,Churned
4424,2024-10-03,Churned
4425,2024-12-26,Active
4427,2024-02-18,Churned
4428,2024-12-19,Active
4429,2023-10-04,Churned
4430,2024-08-25,Churned
4431,2024-12-19,Active
4432,2023-11-10,Churned
4433,2023-06-02,Churned
4434,2024-08-21,Churned
4435,2023-06-30,Churned
4436,2024-03-27,Churned
4437,2024-12-08,Active
4438,2024-02-11,Churned
4439,2024-12-16,Active
4440,2024-11-10,Active
4441,2024-12-19,Active
4442,2024-09-21,Churned
4443,2023-08-01,Churned
4444,2024-04-25,Churned
4445,2024-12-08,Active
4446,2024-12-22,Active
4447,2024-10-22,Churned
4448,2024-12-28,Active
4449,2024-10-31,Churned
4450,2024-07-08,Churned
4451,2024-10-31,Churned
4452,2024-11-19,Active
4453,2024-12-02,Active
4454,2024-11-26,Active
4456,2024-10-26,Churned
4457,2024-05-24,Churned
4458,2024-06-01,Churned
4460,2023-10-07,Churned
4461,2023-10-30,Churned
4462,2024-09-21,Churned
4463,2024-11-25,Active
4464,2023-12-09,Churned
4465,2024-01-04,Churned
4466,2024-11-14,Active
4467,2024-11-25,Active
4468,2024-11-11,Active
4469,2023-04-12,Churned
4470,2024-11-09,Active
4471,2024-10-24,Churned
4473,2023-11-02,Churned
4474,2023-11-29,Churned
4475,2023-04-18,Churned
4476,2024-10-04,Churned
4477,2024-04-29,Churned
4478,2023-12-22,Churned
4479,2024-12-21,Active
4480,2024-01-19,Churned
4481,2024-05-02,Churned
4482,2024-08-26,Churned
4483,2023-09-11,Churned
4484,2024-12-26,Active
4485,2023-12-19,Churned
4486,2024-12-05,Active
4487,2024-01-25,Churned
4488,2024-06-09,Churned
4489,2023-10-04,Churned
4490,2024-04-10,Churned
4491,2024-10-27,Churned
4492,2024-12-16,Active
4493,2024-10-18,Churned
4494,2024-07-15,Churned
4495,2023-05-23,Churned
4496,2024-09-12,Churned
4497,2023-11-19,Churned
4498,2024-04-16,Churned
4499,2024-03-23,Churned
4500,2024-08-04,Churned
4501,2024-09-26,Churned
4502,2024-03-25,Churned
4503,2024-07-08,Churned
4504,2023-11-10,Churned
4505,2023-09-09,Churned
4506,2024-06-06,Churned
4507,2024-04-24,Churned
4508,2024-10-18,Churned
4510,2024-10-05,Churned
4511,2024-07-18,Churned
4512,2024-01-07,Churned
4513,2024-07-10,Churned
4514,2024-07-25,Churned
4515,2024-03-23,Churned
4516,2024-04-04,Churned
4517,2024-05-14,Churned
4518,2023-11-20,Churned
4519,2023-09-19,Churned
4520,2024-11-26,Active
4521,2024-09-06,Churned
4522,2024-12-06,Active
4523,2023-03-07,Churned
4524,2023-08-03,Churned
4525,2024-05-17,Churned
4526,2024-10-05,Churned
4528,2024-11-20,Active
4529,2024-04-22,Churned
4530,2024-12-10,Active
4532,2024-05-21,Churned
4533,2024-03-07,Churned
4535,2024-06-29,Churned
4536,2024-11-15,Active
4537,2024-03-27,Churned
4539,2024-08-18,Churned
4540,2024-11-22,Active
4541,2024-06-11,Churned
4542,2024-02-01,Churned
4543,2024-06-27,Churned
4544,2024-02-05,Churned
4545,2024-11-21,Active
4546,2023-08-06,Churned
4548,2024-11-18,Active
4549,2024-12-11,Active
4550,2024-09-20,Churned
4551,2024-02-03,Churned
4552,2024-06-05,Churned
4553,2024-07-09,Churned
4555,2024-07-09,Churned
4556,2023-08-25,Churned
4557,2024-12-13,Active
4558,2024-11-19,Active
4559,2023-12-27,Churned
4560,2023-12-27,Churned
4561,2024-05-12,Churned
4562,2024-09-14,Churned
4563,2024-08-08,Churned
4564,2024-02-14,Churned
4565,2024-02-26,Churned
4566,2024-10-02,Churned
4567,2024-06-23,Churned
4568,2024-10-30,Churned
4569,2024-12-29,Active
4570,2024-03-12,Churned
4571,2024-10-30,Churned
4572,2024-10-09,Churned
4573,2024-07-09,Churned
4574,2024-05-15,Churned
4575,2023-12-20,Churned
4576,2024-07-13,Churned
4577,2024-08-19,Churned
4578,2024-10-15,Churned
4579,2024-10-01,Churned
4580,2024-05-25,Churned
4581,2024-08-03,Churned
4582,2024-12-27,Active
4583,2023-11-17,Churned
4584,2024-10-12,Churned
4585,2024-10-11,Churned
4586,2023-06-25,Churned
4587,2024-10-22,Churned
4588,2024-03-15,Churned
4589,2024-12-15,Active
4590,2023-12-25,Churned
4591,2024-12-05,Active
4592,2023-06-19,Churned
4593,2024-10-12,Churned
4594,2024-06-10,Churned
4595,2024-02-08,Churned
4596,2023-05-28,Churned
4597,2024-07-04,Churned
4598,2024-09-26,Churned
4599,2023-10-10,Churned
4600,2024-11-15,Active
4601,2024-08-18,Churned
4602,2023-08-23,Churned
4603,2024-10-21,Churned
4604,2024-07-03,Churned
4605,2024-08-03,Churned
4606,2024-07-06,Churned
4607,2024-09-09,Churned
4608,2024-05-18,Churned
4609,2023-11-26,Churned
4610,2024-05-30,Churned
4611,2024-07-24,Churned
4612,2023-09-14,Churned
4613,2024-05-22,Churned
4614,2024-11-03,Active
4615,2023-12-06,Churned
4616,2024-06-15,Churned
4617,2024-10-19,Churned
4618,2024-08-17,Churned
4619,2024-07-06,Churned
4620,2024-11-15,Active
4621,2024-10-26,Churned
4622,2024-11-20,Active
4623,2024-03-16,Churned
4624,2024-07-29,Churned
4625,2023-08-04,Churned
4626,2023-06-21,Churned
4627,2024-03-18,Churned
4628,2023-11-02,Churned
4629,2024-12-20,Active
4630,2024-08-10,Churned
4631,2024-10-08,Churned
4632,2024-08-08,Churned
4633,2024-03-11,Churned
4634,2024-11-30,Active
4635,2024-05-02,Churned
4636,2024-09-21,Churned
4637,2023-08-12,Churned
4638,2024-01-05,Churned
4639,2024-11-17,Active
4640,2023-04-17,Churned
4641,2024-06-03,Churned
4643,2024-12-15,Active
4644,2023-08-07,Churned
4645,2024-10-02,Churned
4646,2024-12-27,Active
4647,2024-11-07,Active
4648,2023-11-06,Churned
4649,2024-07-02,Churned
4650,2024-04-25,Churned
4651,2024-12-27,Active
4652,2024-05-11,Churned
4653,2024-05-12,Churned
4654,2024-03-10,Churned
4655,2024-11-15,Active
4656,2024-12-28,Active
4657,2024-09-21,Churned
4658,2024-10-25,Churned
4659,2024-08-16,Churned
4660,2024-12-31,Active
4661,2024-12-16,Active
4662,2024-09-08,Churned
4663,2024-06-20,Churned
4665,2024-09-05,Churned
4667,2023-08-13,Churned
4668,2024-04-05,Churned
4669,2024-12-05,Active
4670,2023-09-15,Churned
4671,2024-08-16,Churned
4672,2023-03-16,Churned
4673,2024-03-25,Churned
4674,2024-07-25,Churned
4675,2024-01-11,Churned
4676,2024-07-13,Churned
4677,2023-11-04,Churned
4678,2024-06-02,Churned
4679,2024-10-14,Churned
4680,2024-01-07,Churned
4681,2024-12-25,Active
4682,2023-12-22,Churned
4683,2024-11-09,Active
4684,2024-08-27,Churned
4685,2024-11-12,Active
4687,2024-08-17,Churned
4688,2024-07-28,Churned
4689,2023-08-13,Churned
4690,2024-07-22,Churned
4691,2024-09-18,Churned
4692,2024-05-17,Churned
4693,2024-12-04,Active
4695,2024-11-04,Active
4696,2024-04-23,Churned
4697,2023-12-29,Churned
4698,2024-04-07,Churned
4699,2024-12-02,Active
4700,2023-12-22,Churned
4701,2024-12-23,Active
4702,2024-03-05,Churned
4703,2024-09-11,Churned
4705,2024-05-10,Churned
4706,2024-03-10,Churned
4707,2024-08-13,Churned
4709,2024-06-30,Churned
4710,2023-11-14,Churned
4711,2023-02-12,Churned
4712,2024-02-04,Churned
4713,2024-06-16,Churned
4714,2024-04-11,Churned
4715,2024-07-21,Churned
4716,2024-03-25,Churned
4717,2024-11-07,Active
4718,2024-08-02,Churned
4719,2024-09-06,Churned
4720,2023-12-26,Churned
4721,2024-12-24,Active
4722,2024-12-19,Active
4723,2024-11-12,Active
4724,2024-11-19,Active
4725,2023-10-19,Churned
4726,2024-07-30,Churned
4727,2024-08-01,Churned
4728,2024-12-18,Active
4729,2024-08-05,Churned
4730,2024-08-16,Churned
4731,2024-09-30,Churned
4732,2023-08-21,Churned
4733,2024-08-16,Churned
4735,2024-02-17,Churned
4736,2024-05-11,Churned
4737,2024-10-15,Churned
4738,2024-11-04,Active
4739,2023-12-23,Churned
4740,2024-02-01,Churned
4741,2024-06-02,Churned
4742,2024-10-30,Churned
4743,2024-10-18,Churned
4744,2023-10-02,Churned
4745,2024-12-06,Active
4746,2024-11-27,Active
4747,2024-10-31,Churned
4748,2023-06-08,Churned
4749,2024-12-15,Active
4750,2024-04-05,Churned
4751,2024-02-11,Churned
4752,2024-11-27,Active
4753,2023-10-31,Churned
4754,2023-11-02,Churned
4755,2024-10-08,Churned
4756,2024-05-12,Churned
4757,2024-09-26,Churned
4758,2023-03-14,Churned
4759,2024-10-06,Churned
4760,2023-12-09,Churned
4761,2024-03-19,Churned
4762,2023-09-21,Churned
4763,2024-09-01,Churned
4764,2024-06-23,Churned
4765,2024-12-13,Active
4766,2024-10-02,Churned
4767,2023-11-12,Churned
4768,2024-01-29,Churned
4769,2023-08-03,Churned
4770,2024-09-21,Churned
4771,2024-11-28,Active
4772,2024-12-14,Active
4773,2024-07-15,Churned
4774,2024-05-23,Churned
4775,2024-09-11,Churned
4776,2024-05-20,Churned
4777,2024-11-06,Active
4778,2023-09-27,Churned
4779,2024-12-13,Active
4780,2024-10-29,Churned
4781,2024-10-11,Churned
4782,2024-09-21,Churned
4783,2024-10-06,Churned
4784,2024-05-08,Churned
4785,2024-08-28,Churned
4786,2023-04-12,Churned
4787,2023-11-20,Churned
4788,2023-03-25,Churned
4789,2024-05-03,Churned
4790,2024-11-15,Active
4791,2024-12-18,Active
4792,2024-12-11,Active
4793,2024-12-09,Active
4794,2024-11-10,Active
4795,2024-11-05,Active
4796,2024-11-24,Active
4797,2024-12-23,Active
4799,2024-09-17,Churned
4800,2023-07-04,Churned
4801,2023-12-01,Churned
4802,2024-07-08,Churned
4803,2023-04-07,Churned
4804,2024-09-16,Churned
4805,2024-05-29,Churned
4806,2023-11-14,Churned
4808,2024-11-12,Active
4809,2024-05-31,Churned
4810,2024-08-21,Churned
4811,2024-08-16,Churned
4812,2024-04-10,Churned
4813,2024-11-03,Active
4814,2024-03-20,Churned
4815,2023-09-12,Churned
4816,2024-11-11,Active
4817,2024-08-15,Churned
4818,2024-04-28,Churned
4819,2024-11-03,Active
4821,2024-03-23,Churned
4822,2024-07-09,Churned
4823,2024-11-27,Active
4824,2024-12-25,Active
4825,2024-08-01,Churned
4826,2024-01-24,Churned
4827,2024-03-21,Churned
4828,2024-10-23,Churned
4829,2024-05-28,Churned
4830,2023-02-28,Churned
4831,2024-10-19,Churned
4832,2024-06-21,Churned
4833,2024-11-14,Active
4834,2024-12-18,Active
4835,2024-12-29,Active
4836,2023-09-19,Churned
4837,2024-07-04,Churned
4838,2024-01-08,Churned
4839,2024-02-28,Churned
4840,2024-11-05,Active
4842,2024-07-07,Churned
4843,2024-11-14,Active
4844,2024-09-29,Churned
4845,2024-12-01,Active
4846,2024-11-08,Active
4847,2024-10-29,Churned
4848,2023-12-20,Churned
4849,2024-10-12,Churned
4850,2023-11-09,Churned
4851,2024-01-03,Churned
4852,2024-04-23,Churned
4853,2024-08-22,Churned
4854,2024-12-12,Active
4855,2023-12-02,Churned
4856,2024-07-31,Churned
4857,2023-07-27,Churned
4860,2024-07-08,Churned
4861,2024-06-17,Churned
4862,2024-04-02,Churned
4863,2023-12-23,Churned
4864,2023-11-15,Churned
4865,2024-02-25,Churned
4867,2024-09-15,Churned
4868,2024-11-07,Active
4870,2024-07-17,Churned
4871,2024-11-06,Active
4872,2024-11-09,Active
4873,2024-06-06,Churned
4874,2024-10-10,Churned
4875,2023-12-07,Churned
4876,2024-11-11,Active
4877,2023-03-26,Churned
4878,2024-06-02,Churned
4879,2024-12-18,Active
4880,2024-11-07,Active
4881,2024-07-15,Churned
4882,2024-12-29,Active
4883,2024-05-30,Churned
4884,2024-05-04,Churned
4885,2024-12-20,Active
4886,2024-03-03,Churned
4887,2024-03-06,Churned
4889,2024-08-04,Churned
4891,2024-07-24,Churned
4892,2024-05-21,Churned
4894,2024-09-17,Churned
4895,2024-10-17,Churned
4896,2024-11-02,Active
4897,2024-08-07,Churned
4898,2024-12-21,Active
4899,2024-03-19,Churned
4900,2024-12-25,Active
4901,2024-07-21,Churned
4902,2024-10-17,Churned
4903,2024-10-25,Churned
4904,2024-07-08,Churned
4905,2024-11-18,Active
4907,2023-04-14,Churned
4908,2024-10-11,Churned
4909,2024-02-10,Churned
4910,2024-04-02,Churned
4911,2024-08-09,Churned
4912,2024-12-27,Active
4914,2024-01-29,Churned
4915,2024-04-17,Churned
4916,2023-07-16,Churned
4917,2024-05-01,Churned
4918,2024-09-13,Churned
4919,2024-09-22,Churned
4920,2024-11-27,Active
4921,2024-04-21,Churned
4922,2024-08-08,Churned
4923,2024-09-01,Churned
4924,2024-08-15,Churned
4925,2024-08-04,Churned
4926,2024-09-15,Churned
4927,2024-09-10,Churned
4928,2023-10-12,Churned
4929,2023-09-13,Churned
4930,2024-01-19,Churned
4931,2023-11-11,Churned
4932,2024-08-19,Churned
4934,2024-10-27,Churned
4935,2024-06-13,Churned
4936,2024-02-11,Churned
4937,2024-09-06,Churned
4938,2024-11-11,Active
4939,2024-06-14,Churned
4940,2023-04-16,Churned
4941,2024-10-12,Churned
4942,2024-01-13,Churned
4943,2024-06-20,Churned
4944,2023-03-25,Churned
4945,2024-11-18,Active
4946,2024-10-23,Churned
4947,2024-10-14,Churned
4948,2024-11-21,Active
4949,2023-08-02,Churned
4950,2024-02-25,Churned
4951,2023-12-23,Churned
4952,2024-04-14,Churned
4953,2024-02-25,Churned
4955,2024-05-06,Churned
4956,2024-05-29,Churned
4957,2024-12-02,Active
4958,2024-12-01,Active
4959,2024-09-22,Churned
4960,2024-08-08,Churned
4961,2024-03-08,Churned
4962,2024-12-15,Active
4963,2024-11-05,Active
4964,2023-12-25,Churned
4965,2023-08-29,Churned
4967,2024-08-23,Churned
4968,2024-12-28,Active
4969,2024-01-05,Churned
4970,2024-05-29,Churned
4971,2024-06-17,Churned
4972,2024-11-23,Active
4973,2024-02-24,Churned
4974,2024-09-24,Churned
4975,2024-08-19,Churned
4976,2024-12-08,Active
4977,2024-10-28,Churned
4978,2023-12-23,Churned
4979,2024-08-23,Churned
4980,2024-04-12,Churned
4981,2024-11-06,Active
4982,2024-12-17,Active
4984,2024-07-07,Churned
4985,2024-03-16,Churned
4986,2024-11-15,Active
4987,2024-05-14,Churned
4988,2024-11-17,Active
4989,2024-10-19,Churned
4990,2024-05-28,Churned
4991,2024-11-12,Active
4992,2024-11-28,Active
4993,2024-06-05,Churned
4994,2024-10-29,Churned
4995,2024-03-18,Churned
4996,2024-02-20,Churned
4997,2023-03-18,Churned
4998,2024-05-01,Churned
4999,2024-08-06,Churned
5000,2024-12-29,Active
